Id,OSM_Id,Longitude,Latitude,Construction material,Age of construction,Number of Storeys,Number of basements,Height of the ground floor,Occupancy,Position within the block,Vertical irregularities,Horizontal irregularities,Roof covering,GEM Taxonomy,Image Quality,Image filename or link
2769,1005432346,-9.1457043,38.7510406,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7510406,-9.1457043,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2770,1005432347,-9.1455259,38.7511013,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7511013,-9.1455259,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2771,1005432348,-9.1453492,38.7511607,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7511607,-9.1453492,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2772,1005432349,-9.1451544,38.7512312,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7512312,-9.1451544,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2773,1005432350,-9.145036,38.7510243,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7510243,-9.145036,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2774,1005432351,-9.1452384,38.7509577,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7509577,-9.1452384,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2779,1005432356,-9.1453102,38.7508018,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,"https://www.google.com/maps/@38.7508018,-9.1453102,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2780,1005432357,-9.1452318,38.7506581,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7506581,-9.1452318,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2781,1005432358,-9.1451565,38.7505195,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7505195,-9.1451565,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2783,1005432360,-9.14632,38.7521329,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Bad,"https://www.google.com/maps/@38.7521329,-9.14632,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2784,1005432361,-9.146582,38.7520454,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Bad,"https://www.google.com/maps/@38.7520454,-9.146582,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2785,1005432362,-9.1464999,38.7524727,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Bad,"https://www.google.com/maps/@38.7524727,-9.1464999,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2786,1005432363,-9.1467571,38.7523862,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Bad,"https://www.google.com/maps/@38.7523862,-9.1467571,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2788,1005432365,-9.1459368,38.7522614,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Bad,"https://www.google.com/maps/@38.7522614,-9.1459368,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2789,1005432366,-9.1458614,38.7526811,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Bad,"https://www.google.com/maps/@38.7526811,-9.1458614,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2790,1005432367,-9.1461218,38.7525959,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Bad,"https://www.google.com/maps/@38.7525959,-9.1461218,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2791,1005432368,-9.1479502,38.7529861,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7529861,-9.1479502,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2792,1005432369,-9.1481436,38.7529241,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7529241,-9.1481436,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2793,1005432370,-9.1473081,38.7531944,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7531944,-9.1473081,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2794,1005432371,-9.1475022,38.7531313,MUR,YBET:1960-1985,HEX:3,,,RES,BP1,,,RMT1,MUR/HEX:3/YBET:1960-1985/RES/BP1/RMT1,Acceptable,"https://www.google.com/maps/@38.7531313,-9.1475022,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2736,1005377983,-9.1371062,38.7506022,MUR,YBET:1960-1985,HEX:5,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:5+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Bad,"https://www.google.com/maps/@38.7506022,-9.1371062,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2725,1005360802,-9.1375045,38.7524021,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7524021,-9.1375045,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2726,1005360803,-9.137401,38.7522151,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,"https://www.google.com/maps/@38.7522151,-9.137401,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2727,1005360804,-9.1373045,38.752024,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.752024,-9.1373045,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2728,1005360805,-9.1372237,38.7518247,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7518247,-9.1372237,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2729,1005360806,-9.137161,38.751618,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.751618,-9.137161,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2730,1005360807,-9.1371191,38.7514091,MUR,YBET:1960-1985,HEX:4,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:4+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7514091,-9.1371191,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2731,1005360808,-9.1370475,38.7511715,MUR,YBET:1960-1985,HEX:4,HBEX:0,HFEX:0.53,MIX,BP1,SET,TOR,RMT1,MUR/HEX:4+HBEX:0+HFEX:0.53/YBET:1960-1985/MIX/BP1/TOR+SET/RMT1,Excellent,"https://www.google.com/maps/@38.7511715,-9.1370475,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2732,1005360809,-9.1366816,38.7513422,MUR,YBET:1960-1985,HEX:2,HBEX:0,,RES,BPD,IRVO,IRHO,RMT1,MUR/HEX:2+HBEX:0/YBET:1960-1985/RES/BPD/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7513422,-9.1366816,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2733,1005377980,-9.1371432,38.7500783,MUR,YBET:1960-1985,HEX:5,,,MIX,BP1,IRVO,IRHO,RMT1,MUR/HEX:5/YBET:1960-1985/MIX/BP1/IRHO+IRVO/RMT1,Bad,"https://www.google.com/maps/@38.7500783,-9.1371432,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2734,1005377981,-9.1371332,38.7502633,MUR,YBET:1960-1985,HEX:5,,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:5/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Bad,"https://www.google.com/maps/@38.7502633,-9.1371332,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2778,1005432355,-9.1445871,38.7504968,MUR,YBET:1960-1985,HEX:3,,,RES,,,,,MUR/HEX:3/YBET:1960-1985/RES,Acceptable,"https://www.google.com/maps/@38.7504968,-9.1445871,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2777,1005432354,-9.1446691,38.7506563,MUR,YBET:1960-1985,HEX:3,,,RES,,,,,MUR/HEX:3/YBET:1960-1985/RES,Acceptable,"https://www.google.com/maps/@38.7506563,-9.1446691,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2776,1005432353,-9.1447515,38.7508129,MUR,YBET:1960-1985,HEX:3,,,RES,,,,,MUR/HEX:3/YBET:1960-1985/RES,Excellent,"https://www.google.com/maps/@38.7508129,-9.1447515,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2775,1005432352,-9.1448307,38.7509635,MUR,YBET:1960-1985,HEX:3,,,RES,,,,,MUR/HEX:3/YBET:1960-1985/RES,Excellent,"https://www.google.com/maps/@38.7509635,-9.1448307,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2754,1005432331,-9.1455796,38.7513863,MUR,YBET:1960-1985,HEX:3,,,RES,,,,,MUR/HEX:3/YBET:1960-1985/RES,Excellent,"https://www.google.com/maps/@38.7513863,-9.1455796,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2742,1005432319,-9.1471688,38.7516112,MUR,YBET:1960-1985,HEX:3,,,RES,,,,,MUR/HEX:3/YBET:1960-1985/RES,Excellent,"https://www.google.com/maps/@38.7516112,-9.1471688,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2741,1005432318,-9.1470829,38.751456,MUR,YBET:1960-1985,HEX:3,,,RES,,,,,MUR/HEX:3/YBET:1960-1985/RES,Excellent,"https://www.google.com/maps/@38.751456,-9.1470829,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2740,1005432317,-9.1469953,38.7512976,MUR,YBET:1960-1985,HEX:3,,,RES,,,,,MUR/HEX:3/YBET:1960-1985/RES,Acceptable,"https://www.google.com/maps/@38.7512976,-9.1469953,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2749,1005432326,-9.1465247,38.7518207,MUR,YBET:1960-1985,HEX:4,,,RES,,,,,MUR/HEX:4/YBET:1960-1985/RES,Excellent,"https://www.google.com/maps/@38.7518207,-9.1465247,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2795,1005432372,-9.1478392,38.7522755,MUR,YBET:1960-1985,HEX:3,HBEX:1,,RES,BP1,POP,IRHO,RMT1,MUR/HEX:3+HBEX:1/YBET:1960-1985/RES/BP1/IRHO+POP/RMT1,Acceptable,"https://www.google.com/maps/@38.7522755,-9.1478392,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2796,1005432373,-9.1479233,38.7524301,MUR,YBET:1960-1985,HEX:3,HBEX:1,,RES,BP2,POP,IRHO,RMT1,MUR/HEX:3+HBEX:1/YBET:1960-1985/RES/BP2/IRHO+POP/RMT1,Excellent,"https://www.google.com/maps/@38.7524301,-9.1479233,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2797,1005432374,-9.1480075,38.752586,MUR,YBET:1960-1985,HEX:3,HBEX:1,,RES,BP2,POP,IRHO,RMT1,MUR/HEX:3+HBEX:1/YBET:1960-1985/RES/BP2/IRHO+POP/RMT1,Excellent,"https://www.google.com/maps/@38.752586,-9.1480075,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2798,1005432375,-9.1481437,38.7527246,MUR,YBET:1960-1985,HEX:3,HBEX:1,,RES,BP1,POP,IRHO,RMT1,MUR/HEX:3+HBEX:1/YBET:1960-1985/RES/BP1/IRHO+POP/RMT1,Excellent,"https://www.google.com/maps/@38.7527246,-9.1481437,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2799,1005432376,-9.1475744,38.7523613,MUR,YBET:1960-1985,HEX:3,HBEX:1,,RES,BP2,POP,IRHO,RMT1,MUR/HEX:3+HBEX:1/YBET:1960-1985/RES/BP2/IRHO+POP/RMT1,Acceptable,"https://www.google.com/maps/@38.7523613,-9.1475744,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2800,1005432377,-9.1476595,38.752519,MUR,YBET:1960-1985,HEX:3,HBEX:1,,RES,BP2,POP,IRHO,RMT1,MUR/HEX:3+HBEX:1/YBET:1960-1985/RES/BP2/IRHO+POP/RMT1,Acceptable,"https://www.google.com/maps/@38.752519,-9.1476595,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2801,1005432378,-9.1477434,38.7526766,MUR,YBET:1960-1985,HEX:3,HBEX:1,,RES,BP2,POP,IRHO,RMT1,MUR/HEX:3+HBEX:1/YBET:1960-1985/RES/BP2/IRHO+POP/RMT1,Acceptable,"https://www.google.com/maps/@38.7526766,-9.1477434,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2802,1005432379,-9.147776,38.7528486,MUR,YBET:1960-1985,HEX:3,HBEX:1,,RES,BP1,POP,IRHO,RMT1,MUR/HEX:3+HBEX:1/YBET:1960-1985/RES/BP1/IRHO+POP/RMT1,Acceptable,"https://www.google.com/maps/@38.7528486,-9.147776,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2803,1005432380,-9.1472035,38.7524892,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7524892,-9.1472035,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2804,1005432381,-9.1472859,38.7526447,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,"https://www.google.com/maps/@38.7526447,-9.1472859,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2805,1005432382,-9.1473696,38.7528045,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7528045,-9.1473696,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2807,1005432384,-9.146932,38.752572,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,"https://www.google.com/maps/@38.752572,-9.146932,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2808,1005432385,-9.1470159,38.7527284,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,"https://www.google.com/maps/@38.7527284,-9.1470159,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2809,1005432386,-9.1471001,38.7528883,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,"https://www.google.com/maps/@38.7528883,-9.1471001,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2810,1005432387,-9.1471321,38.7530619,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7530619,-9.1471321,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2811,1005432388,-9.1465583,38.7526967,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7526967,-9.1465583,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2812,1005432389,-9.1466408,38.7528526,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,"https://www.google.com/maps/@38.7528526,-9.1466408,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2814,1005432391,-9.1468615,38.753149,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.753149,-9.1468615,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2815,1005432392,-9.1462913,38.7527862,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,"https://www.google.com/maps/@38.7527862,-9.1462913,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2816,1005432393,-9.1464617,38.7530995,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7530995,-9.1464617,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2817,1005432394,-9.1464908,38.7532669,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Bad,"https://www.google.com/maps/@38.7532669,-9.1464908,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2818,1005432395,-9.1458927,38.7529206,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,"https://www.google.com/maps/@38.7529206,-9.1458927,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2819,1005432396,-9.1459768,38.7530785,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7530785,-9.1459768,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2820,1005432397,-9.1460602,38.7532373,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7532373,-9.1460602,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2821,1005432398,-9.1461931,38.7533682,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7533682,-9.1461931,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2822,1005432399,-9.1456238,38.7530043,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Bad,"https://www.google.com/maps/@38.7530043,-9.1456238,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2823,1005432400,-9.145706,38.7531593,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,"https://www.google.com/maps/@38.7531593,-9.145706,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2824,1005432401,-9.1457904,38.7533191,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Excellent,"https://www.google.com/maps/@38.7533191,-9.1457904,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2825,1005432402,-9.145825,38.7534929,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Bad,"https://www.google.com/maps/@38.7534929,-9.145825,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2826,1005432403,-9.1460014,38.7536231,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,"https://www.google.com/maps/@38.7536231,-9.1460014,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2827,1005432404,-9.146194,38.7535602,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Bad,"https://www.google.com/maps/@38.7535602,-9.146194,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2828,1005432405,-9.1452136,38.7522504,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP1,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP1/IRHO+IRVO/RMT1,Excellent,"https://www.google.com/maps/@38.7522504,-9.1452136,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2829,1005432406,-9.1451283,38.7520928,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.7520928,-9.1451283,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
2830,1005432407,-9.1450477,38.751943,MUR,YBET:1960-1985,HEX:3,HBEX:0,,RES,BP2,IRVO,IRHO,RMT1,MUR/HEX:3+HBEX:0/YBET:1960-1985/RES/BP2/IRHO+IRVO/RMT1,Acceptable,"https://www.google.com/maps/@38.751943,-9.1450477,3a,75y,90t/data=!3m6!1e1!3m4!1s!2e0!7i13312!8i6656"
